,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
821,nitesh365,In A Play‼️,"Mumbai, India",0,0,80,23,3974,"11 accused in Palghar lynching case of Sadhus, tested positive for Coronavirus, while results of 6 other accused are yet to be received.",[],2020-06-17 23:59:58
822,Lisi_CR,"SÍ PO' APRUEBO -
Obstetricia y Puericultura UV 💜","Valparaíso, Chile",0,0,404,422,1150,"Hice una publicacion en mi Instagram sobre cuál era la verdad del covid 19, conté mi experiencia, pedí que no vinie… https://t.co/UJUEBgrT5m",[],2020-06-17 23:59:58
823,KateNas26841402,"Kitchen witch, yogini, LA Rams, old movie/music, SW/Potterhead, Latina, Dem, #BLM, college student, feminist, CA & NM. #UFW",Land of Enchantment,0,0,4368,3357,40006,"Students across NM grappled w/ uncertainty and many have faced new costs like childcare, housing, &amp; additional tech… https://t.co/hvDZdbnMpv",[],2020-06-17 23:59:58
824,kkvrindhavan,"selalu bljr,tiada kata terlmbt","Sidoarjo, Indonesia",0,0,838,1703,169721,"Viva : Kasus COVID-19 Bertambah, China Lockdown Ibu Kota Beijing https://t.co/iZhjUe0hA0
***

Kalau mau jadi negara… https://t.co/mjeLM1cGZG",[],2020-06-17 23:59:58
825,FredJazzyNewman,Don't be a tough guy! Don't be a fool!                                       I'll retweet you later.,United States,0,0,229,96,18630,4. Bolton book should also make us reexamine all the praise Trump heaped on Xi over China's handling of the coronav… https://t.co/1NcLkntiwg,[],2020-06-17 23:59:58
826,flemdi19,,"Green, OH",0,0,82,35,439,"Trump is still holding his rally in Tulsa, despite an increase in coronavirus cases. Masks are not required, nor is… https://t.co/jONOdRt5RQ",[],2020-06-17 23:59:58
827,villalvazo_pam,Retired marriage and family therapist specializing in traumatized children. Loves all animals! Blue to the bone! Proud mother of a doxie named Hercules.,"California, USA",0,0,2206,1360,137734,"Pence, now a #Coronavirus denier says fears of a second wave are overblown. Dr. Fauci says we are STILL IN THE FIRS… https://t.co/xLqIYjQdFv",['Coronavirus'],2020-06-17 23:59:58
828,Melissa99071147,"Peace, Love and Light. I believe in fairness and equality.✌❤",,0,0,214,36,4551,"575 pages. 5,000 citations. Major reveals on COVID-19, the election, the protests, China, Ukraine, Russia, Turkey,… https://t.co/lkYccLCkrK",[],2020-06-17 23:59:58
829,thiscafer,Developer,,0,0,120,132,2653,"1.4 milyarlık Çin ile 1.2 milyarlık Hindistan arasında, 1975’ten bu yana en şiddetli sınır çatışmaları yaşanıyor. E… https://t.co/9mwbrOzoNe",[],2020-06-17 23:59:58
830,kukuland4,"Bleeding ceilings in haunted houses, people not ghosts, lies lies lies. Justice; social, political, environmental is but our one hope.. #resist","Virgin Islands, USA",0,0,4905,2242,12948,"Donald Trump ignored the experts, downplayed the threat COVID-19 posed, and failed to take the action necessary to… https://t.co/rovvl7O3Eb",[],2020-06-17 23:59:58
831,elitmik,"🇺🇸 Developer of Banned Infowars Roku App
Follow me on GAB @eliteproxy
Check out my latest work at http://github.com/PatriotDevOps","Ohio, USA",0,0,677,1088,49106,"Adam Schiff Lied. Americans died.

While coronavirus spread, Schiff was focused on the impeachment sham. 

I'm the… https://t.co/rpe9hDSQuj",[],2020-06-17 23:59:58
832,FormalPrision,"Entérate del diario acontecer policíaco en http://www.formalprision.com desde  Mérida, Yucatan, Mexico","Merida, Yucatan, Mexico",2,0,1395,7955,50632,"Papa es un #SUPERHEROE, pero no es inmune al coronavirus...festejemos sin salir de casa. https://t.co/acVxXaSA3P",['SUPERHEROE'],2020-06-17 23:59:58
833,Jelerien,Like no one else EVER!,"Gilbert, Arizona",0,1,353,200,1842,"Hey, @PinalCSO why is there no tweet about @sherifflamb1 and his POSITIVE COVID-19 status?

@dougducey it's claimed… https://t.co/KkNL8BKXTj",[],2020-06-17 23:59:58
834,cynthiasmu,"Morning anchor at @KETK and @KFXKfox51 @SMU 2017 grad » North Texas born and raised! Real news, Fake tan. Love reality TV. Check out my Instagram - cynthiaontv","Tyler, TX",0,0,1049,1085,6637,BREAKING: Source tells @SMU247 that ZERO out of 47 #SMU football players tested for COVID-19 were positive for the… https://t.co/Mr7isG2kZc,['SMU'],2020-06-17 23:59:58
835,themainfa,"No pertenezco a ningún partido. ODIO a las LACRAS CORRUPTAS.

Anti-fujimori, apra, humalas, ppk, toledo, Terrucos etc.
Rojos, izquierda y Morados (Es lo mismo)",,0,0,98,105,7318,"🔴🔵Los centros comerciales ofrecerán buenos precios a los clientes, para reactivar la economía.

https://t.co/5DH69Tcx7s",[],2020-06-17 23:59:58
836,Alfredon1411,BIG HORROR MOVIE / TV SERIES FAN 🔞🔪🪓⚒🔨🔧⛏⚒ AMERICAN HORROR STORY FOREVER ❤️,Singapore,0,0,538,79,3719,A scene between Dede Standish and Georgina Hobart in the Season 2 finale of “The Politician” was scheduled to be fi… https://t.co/DXAGeDTtCD,[],2020-06-17 23:59:58
837,terko2013,"Por ahora veo y observo
YO NO VOTE JUECES
Fuera toda la runfla macrista del Estado
Macri, Vidal y Larreta Chorros
Liberotario correte que estorbas","Villa Constitucion, Santa Fe",0,0,9947,9992,323984,"Otra vez dan en @C5N los casos
del día de #Covid_19 y dice Amorín:
""...la Pcia. se acerca a CABA...""

Flaco, tenés… https://t.co/9HLDuyb609",['Covid_19'],2020-06-17 23:59:58
838,aliciasanchezv,Así de simple...🧚‍♀️,"Cuauhtémoc, Distrito Federal",0,0,982,172,1934,Jóvenes asintomáticos son quienes más contagios de #Covid19 provocan https://t.co/QaPUIJtgBo https://t.co/52Bqd7Iui9,['Covid19'],2020-06-17 23:59:58
839,myshipsaredead,,,0,0,867,2333,54014,"Beijing had 106 new #Covid_19 cases in the last week, so they shut down schools and effectively closed the airport… https://t.co/FioddEJaOk",['Covid_19'],2020-06-17 23:59:58
840,Arthur__Vilaca,"mineiro UAI 👨🏻‍🌾
15 years 🎉 
leonino ♌🦁  
What the eyes don't ser the heart feels🏳️‍🌈","Pará de Minas, Brasil",0,0,46,5,20,"Juliana,a lerdeza dela ia enfesar o corona https://t.co/m6kfrWGiE4",[],2020-06-17 23:59:58
841,maoTse030765,,Popayan Cauca,0,0,789,81,1751,Falsos positivos de muerte por COVID 19 en Bogotá https://t.co/rJVzvdrL3T,[],2020-06-17 23:59:57
842,smn_sntn,Blade Runner 2049 é indubitavelmente o melhor filme já produzido,"Vitória, Brasil",0,0,267,60,1370,Another thing COVID-19 taked from me https://t.co/Isau2bCeUi,[],2020-06-17 23:59:57
843,Charlenegapeach,RESISTER from Georgia(USA)!,"Georgia, USA",0,0,495,457,421341,"Donald Trump ignored the experts, downplayed the threat COVID-19 posed, and failed to take the action necessary to… https://t.co/rovvl7O3Eb",[],2020-06-17 23:59:57
844,diarioinfoeme,WhatsApp: 2284357222 Info@infoeme.com.ar,Olavarría,0,0,35,6578,64733,Confirman 4 nuevos casos de coronavirus en la ciudad y descartan 15 muestras https://t.co/Mddv9ERTDd,[],2020-06-17 23:59:57
845,robertropars,"Author & photographer living in Chicagoland. Focused on nature/wildlife, architectural, abandoned places, cemeteries, street photography, & portraits.","Chicagoland, IL",0,0,5896,6873,219693,Metra said the coronavirus pandemic will cost it $605 million in lost revenues — $70 million more than expected — t… https://t.co/kqZoededvx,[],2020-06-17 23:59:57
846,franv2411,#Trujillano #Betijoqueño,Venezuela,0,0,655,364,43123,Presidente @NicolasMaduro: “Se prende una alarma en medio de la batalla contra el Coronavirus que nos va a obligar… https://t.co/dUa0MVwQGx,[],2020-06-17 23:59:57
847,folhabico,,Amazônia Brasileira,1,0,0,1268,46196,"AXIXÁ: Com nova morte, Bico tem 4 óbitos por Covid-19 só nesta quarta - https://t.co/6W1bK1An4Q",[],2020-06-17 23:59:57
848,EfarmN,Welcome to eFarm! 🌻 The first #English site on #Argentina #farming 🇦🇷. We are focused on bringing relevant information 📊to the #global #farming #comunity.,Argentina,0,1,4806,2045,55572,#Argentina #Pandemia #Globalization #Markets #Commodities  Despite the global isolation measures and measures to mi… https://t.co/lucvSwzMK5,"['Argentina', 'Pandemia', 'Globalization', 'Markets', 'Commodities']",2020-06-17 23:59:57
849,rudy2tea,"I like tea.
 
#MATH",,0,0,406,345,17509,"Is it just me or all hand sanitizer smells different now since corona? And not in a good way, shit smells like cheap ass tequila",[],2020-06-17 23:59:57
850,MommaMaple,,,0,0,175,207,125181,"Pence, now a #Coronavirus denier says fears of a second wave are overblown. Dr. Fauci says we are STILL IN THE FIRS… https://t.co/xLqIYjQdFv",['Coronavirus'],2020-06-17 23:59:57
851,hukbuk,,,0,0,153,22,6423,Is it any surprise then that Trump echoed the Chinese government's propaganda instead of preparing America for COVI… https://t.co/rLwjEYppte,[],2020-06-17 23:59:57
852,bgdeangelis,Blessed mother of two AWESOME children! Love animals...especially dogs. That's all you need to know.,NJ-(born & raised),0,0,1246,1238,81327,"The media has amplified the voices of fear and panic. They are using COVID-19 to push other agendas.

Please retwee… https://t.co/H6AN1BYijI",[],2020-06-17 23:59:57
853,MajorityuSilent,"Stop using @BotSentinel because your feelings got hurt!
Blocked by BotSentinel. 😂",United States,0,0,369,313,11083,"Adam Schiff Lied. Americans died.

While coronavirus spread, Schiff was focused on the impeachment sham. 

I'm the… https://t.co/rpe9hDSQuj",[],2020-06-17 23:59:57
854,lizadams44,Science advocate tweeting about #AirQuality #ClimateChange #SciComm #CleanEnergy #ElectricVehicles #EnergyEfficiency #JustTransition,"Cary, NC, USA",0,0,5003,970,22644,"#environmentaljustice orgs to @NC_Governor @ncdhhs : More data transparency, safety of workforce at meatpacking pla… https://t.co/Jn1C0B9snB",['environmentaljustice'],2020-06-17 23:59:57
855,mladair,"Archivist, digital imaging, genealogist, taphophile, Michigander. Opinions barely my own, def. not my employer's. BLM!",Michigan,0,0,423,152,10396,"US deaths from Covid-19, more than 117,000 today, have now exceeded US deaths in World War I, 116,516—a war in whic… https://t.co/7XbpKysfpr",[],2020-06-17 23:59:57
856,MrkTBB1,#1 6 inch stan,,0,0,1854,250,9230,"""are you wearing the C—""

“the CDC recommended face covering because we’re still in the middle of the global COVID-… https://t.co/vIayKAdal9",[],2020-06-17 23:59:57
857,Maxialfonso1,Disc jockey - Personal Trainer - Conductor de #openinthemix  - Fan de star wars - Streamer ponele - hincha de Boca - Gamer - ig/djmaxi22,"Saenz Peña, Chaco",2,1,1762,2239,17107,Se preguntaron pq casualmente ningún presidente tiene Corona virus siendo que caminan y tienen contacto con infectados..  ¿?,[],2020-06-17 23:59:57
858,mstriblehobbyms,"ELA teacher and instructional coach at Hobby MS 💜 I love what I do, and I do what I love (with help from ☕️) Reading: Reckless Daughter by David Yaffe","San Antonio, TX",0,0,682,205,487,"🔁Retweet if you're planning to wear a mask in public to prevent the spread of COVID-19.😷

❤️Like if you want your n… https://t.co/Hq5qSQ2Jwx",[],2020-06-17 23:59:57
859,Peepsqueak,"Bookworm. Carries a camera, dabbles w paints. Curious. Wears red lipstick. Laughs. Plants flowers.Compulsions w Sciences,World Affairs. Sometimes she wanders.",West Vancouver Canada,0,0,8115,22843,241202,Lungs of an otherwise healthy woman in her 20s who received the first lung transplant for #covid19 in the US.… https://t.co/nVHp8afgt5,['covid19'],2020-06-17 23:59:57
860,Nadia_Hdz_MD,Associate Professor of Anesthesiology. Regional Anesthesia & Acute Pain Service Chief @ busiest trauma center in US. Obsessed w/PoCUS & everything ultrasound.,"Texas Medical Center, Houston",0,0,1144,2079,3320,"Partygoers have been packing #Arizona bars. Now the state is a #coronavirus hot spot

Seriously people #WearAMask… https://t.co/EZlUVUWIXh","['Arizona', 'coronavirus', 'WearAMask']",2020-06-17 23:59:57
861,martinsbiomed,"Torcedor do Maior clube do Norte/Nordeste: Sport Club do Recife 🔴⚫️🦁
Biomédico 🔬",,0,0,211,72,867,Só hoje consegui ler essa análise dos genomas de coronavírus brasileiros que o @UrbanDemog compartilhou comigo. Con… https://t.co/HIZlLn51cX,[],2020-06-17 23:59:57
862,RamnJim88716070,"Espontaneo y sincero,  me encantan viajar , me vale madre la vida. digo lo que pienso, odio la gente hipócrita.       🦂🦂🦂🦂🦂🦂🦂🦂","Laredo, TX",0,0,156,25,725,Jóvenes asintomáticos son quienes más contagios de #Covid19 provocan https://t.co/QaPUIJtgBo https://t.co/52Bqd7Iui9,['Covid19'],2020-06-17 23:59:57
863,cande_ardissino,✨ 𝗡𝗲𝘃𝗲𝗿 𝗴𝗶𝘃𝗲 𝘂𝗽✨ |23|,"Villa María,Córdoba,Argentina",0,0,190,189,10191,"En apenas 6 meses LATAM se fue del país dejando 1700 familias sin trabajo, Starbucks cerró 20 locales, Burger King… https://t.co/CTzASRGRSt",[],2020-06-17 23:59:57
864,eyemagistus,"I see thru eyes of the dead. I write stuff. #Persist #BlueTsunami2020 #NeverAgain #PinkWave #Science #BLM #Women ✍🏼 #HandMarkedPaperBallots ✍🏼 🚫DM’s, FB",OKC,0,0,19254,17545,260944,"The novel coronavirus is twice as infectious within households than similar diseases such as SARS, with a substanti… https://t.co/Z0eCXcy5L4",[],2020-06-17 23:59:57
865,sprimera13,,Venezuela,0,0,320,722,132640,Prende una Alarma en medio de la batalla contra el Coronavirus 😷 que nos va a obligar a tomar decisiones nuevas tem… https://t.co/AgvNgOtzLf,[],2020-06-17 23:59:57
866,Actu24sn,https://www.facebook.com/actunet.officeil.3,,0,1,687,312,708,Campagne nañu farlu ci jële fi coronavirus à Sénégal Par Ndigueul Khalif... https://t.co/ruX6rjsdF7 via @YouTube,[],2020-06-17 23:59:56
867,alvaradoraul73,yo soy la abundancia al servicio de la luz,tierra,0,0,258,63,3313,"🔴Carabinera es atropellada por chofer que se dio a la fuga en toque de queda

https://t.co/Ed9aniQXxf",[],2020-06-17 23:59:56
868,KaraGMorrison,Raising Arizona Kids editor. Former newspaper features reporter. Mom to 5-year-old Sofie. Cornhusker. 20-year journalist. Pinterest addict.,"Phoenix, AZ",0,0,922,287,2549,"Target is raising its starting wage to $15 an hour, making permanent a $2 bonus the company gave its U.S. workers d… https://t.co/sXrXIsJepI",[],2020-06-17 23:59:56
869,aburridadetodo,,,0,0,1944,1726,81262,La Fiscalía archiva el caso contra el curandero Pàmies por su tratamiento con clorito de sodio para el coronavirus… https://t.co/wlbW8y0hCG,[],2020-06-17 23:59:56
870,clsantos_7,"continue firme,continue forte,vai doer,vai cansar,vai ter vontade de desistir,mas vai valer a pena.❤️⚽",to ali ó,0,0,675,803,16016,vc n é a cura do corona https://t.co/EIPLyrnxRu,[],2020-06-17 23:59:56
871,HiIamMikeC,I'll get back to this if we survive 2020.,"Los Angeles, CA",0,0,4387,3800,85951,@gasmith461 @PaulLannuier @AnnCoulter Are you talking about the Coronavirus?,[],2020-06-17 23:59:56
872,liskaaz,,"Avra Valley, AZ",0,0,4973,1230,460076,Oklahoma sees highest single-day increase of coronavirus cases ahead of President Trump’s planned rally in Tulsa.… https://t.co/romwpEEST7,[],2020-06-17 23:59:56
873,jacinda_chew,"Art Director of Spider-ManPS4 at Insomniac Games, cookie lover, Abarth enthusiast",,1,0,173,16554,966,@VfxTravis We plan to support US-based remote work as of 2021. Right now we are working from home due to COVID-19 a… https://t.co/XpuJ485K08,[],2020-06-17 23:59:56
874,emmo1563,"Father, son, brother, USAF veteran and a Reagan conservative.  Proud supporter of Donald J. Trump MAGA",USA,0,0,1546,801,1208,"Adam Schiff Lied. Americans died.

While coronavirus spread, Schiff was focused on the impeachment sham. 

I'm the… https://t.co/rpe9hDSQuj",[],2020-06-17 23:59:56
875,serenaalaniss,anyways..,IE ,0,0,337,214,4193,"Is it just me or all hand sanitizer smells different now since corona? And not in a good way, shit smells like cheap ass tequila",[],2020-06-17 23:59:56
876,CamilaMacLennan,"🦋💚#Actriz #Productora y #locutora. Rosa en #LaCasaRosada Diana, en #LaGranSangre2 y #siempreenellugardelotro🦋 #SaludPúblicaMundial🙏",,0,0,1018,887,15651,"Hace 20 años que se usa dexametasona en el coronavirus del gato #PIF  (que no es el covid19), los estudios en anima… https://t.co/w6AuN3ggmP",['PIF'],2020-06-17 23:59:56
877,ReSustenido,um professor viado de skate,,3,0,299,659,8984,"Capetão Assu*ção com suspeita de covid? ayay. 

Estamos contigo, corona",[],2020-06-17 23:59:56
878,TBBusiness,Texas Border Business is regarded by the business community as one of the most valuable credible sources of commerce news in the Rio Grande Valley.,"McAllen, Texas",0,0,2363,4024,42131,"This email offers an important update on some of the available small business resources, including news on the SBA’… https://t.co/UtwAHHDZS1",[],2020-06-17 23:59:56
